Year,Province,Postal Code,Latitude,Longitude,Total Emissions (tonnes CO2e) / Émissions totales (tonnes éq. CO2)
2014,Manitoba,R9A1L4,53.5168,-101.1295,68854.1
2014,Quebec,J0B2L0,45.6177,-71.61034,304431.361
2014,British Columbia,V0C2K0,56.09,-120.414,556503.1385
2014,British Columbia,V0C2K0,56.09,-120.414,311376.1013
2014,Saskatchewan,S9V1M6,53.25932,-109.95124,910798.393
2014,Alberta,T9H3L1,57.04083,-111.61583,11899608.53
2014,Quebec,G0G1J0,52.7643,-67.3197,258120.118
2014,Ontario,L4T4J5,43.7016,-79.6433,344053.1341
2014,Ontario,L5J2Y3,43.49931,-79.61344,411549.4568
2014,Ontario,L5J1K1,43.4972,-79.6277,993646.613
2014,Ontario,N3T2M3,43.1262,-80.2285,50070
2014,Saskatchewan,S0G0G0,50.4286,-105.2005,678472.5355
2014,Alberta,T9H4W1,57.2498,-111.508,1376573.701
2014,Alberta,T9H4W1,57.24437,-111.51704,498071.3213
2014,Ontario,N0A1L0,42.8375,-80.0517,1158156.73
2014,Alberta,T0C2L0,52.31579,-111.50798,101539.4892
2014,Ontario,P0T2J0,49.1512,-88.3418,93791.18
2014,Northwest Territories,X0E0V0,65.28593,-126.87904,88786.46015
2014,Newfoundland and Labrador,A0B1N0,47.798,-53.9938,952821.375
2014,British Columbia,V2L4W2,53.97815,-122.6938,157196.135
2014,Ontario,N0N1G0,42.84999,-82.42005,1227005.683
2014,Ontario,N7T8A3,42.9385,-82.4137,121509.7008
2014,Ontario,N0N 1G0,42.89638,-82.43669,61651.5271
2014,Alberta,T4N 6A1,52.3083,-113.55,2878716.424
2014,Ontario,L1J1N3,43.87182,-78.86319,113318.195
2014,Ontario,K1H8M8,45.4021,-75.6558,28110.2903
2014,Quebec,J0X3B0,45.5985,-75.2562,65053.965
2014,British Columbia,V0K1H0,50.819,-121.634,122726.067
2014,Alberta,T8S1V1,56.38154,-116.7889,278611.5612
2014,Alberta,T8S1V7,56.372,-117.185,139625.1524
2014,Quebec,G9H3X3,46.3803,-72.3616,48398.64
2014,Ontario,K0K2T0,44.0553,-77.1222,566616.278
2014,Saskatchewan,S9V0Z1,53.27974,-109.36676,200290.0332
2014,British Columbia,V0C1J0,55.343,-121.566,731370.0788
2014,British Columbia,V2N1B7,,,996924.0163
2014,Nova Scotia,B1Y 2A6,46.3225,-60.3039,1240297
2014,Nova Scotia,B9A 1Z4,45.5872,-61.3489,955842.0055
2014,Saskatchewan,S0H0Z0,49.0472,-150.4883,4641652.2
2014,British Columbia,V9Y5J7,49.2478,-124.811,29980.7696
2014,British Columbia,V8A4R3,49.87217,-124.56317,48477.6568
2014,Alberta,T4N6N1,52.3874,-113.6005,155193.2544
2014,British Columbia,V2L4V4,53.92818,-122.69891,129117.281
2014,Saskatchewan,S7M1P5,52.0944,-106.705,673222.2
2014,Alberta,T0L1K0,50.74844,-114.49509,102472.721
2014,Quebec,H1B1C3,45.63112,-73.52159,1158845.916
2014,Quebec,G6V7M5,46.7592,-71.1914,1366197.03
2014,Quebec,J9Y0G1,61.6916,-73.6666,144204.4252
2014,Alberta,T0H2Y0,58.4429,-119.256,180743.2846
2014,Alberta,T4T1A7,52.1463,-115.33,366534.1355
2014,Manitoba,R2J4G7,,,268199.9223
2014,Alberta,T0A2W0,53.8194,-113.1419,197056.5911
2014,New Brunswick,E2L4H6,45.2838,-66.0102,2807177.11
2014,Saskatchewan,S0N2E0,,,220228.0246
2014,Alberta,T0C2J0,52.7581,-114.11155,351725.5782
2014,Ontario,N7T7M5,42.9544,-82.4153,310407.0861
2014,Ontario,N7T7M5,42.9586,-82.4146,424812.4627
2014,Ontario,N7T7H9,42.9521,-82.3664,145425.5997
2014,Ontario,N0N1G0,42.9025,-82.4511,768329.2967
2014,Ontario,N7T7J3,42.9306,-82.4433,655875.498
2014,Ontario,N7T7M5,42.9542,-82.4158,1447451.354
2014,Ontario,N7H8H1,42.9346,-82.4381,1129637.452
2014,Saskatchewan,T2P3H5,,,413393.2
2014,Saskatchewan,S4P4K5,,,207619.1
2014,Saskatchewan,S4P4B3,50.4333,-105.1833,643970.78
2014,Alberta,T8L4A3,53.8042,-113.0824,341464.8414
2014,Alberta,T8L3T2,53.7991,-113.0807,434771.7071
2014,Alberta,T8L4A4,53.7407,-113.0231,3418810.002
2014,Quebec,G8K2R6,48.6667,-72.4583,108047.3577
2014,Saskatchewan,S4A2K9,49.0879,-102.864,2080807.7
2014,Alberta,T0J1P0,51.437,-111.802,5219989.635
2014,Alberta,T0M1X0,51.5708,-114.8517,60200.7264
2014,Alberta,T0M0M0,51.9655,-114.7536,478982.6417
2014,Alberta,T2P4V8,51.0396,-114.559,251229.1806
2014,Alberta,T8L 4A4,53.7959,-113.0996,991668.3696
2014,Manitoba,R7A7C4,49.83297,-99.90959,665791.23
2014,Quebec,J0Z3R0,46.7292,-79.0875,99488
2014,Ontario,L1C3K3,43.8806,-78.7005,1334578.47
2014,Ontario,N4X1B6,43.2426,-81.1478,469593.185
2014,Ontario,L8N3T1,43.26438,-79.82723,380356.8691
2014,Ontario,N0A1L0,42.81,-80.0967,3304670.78
2014,Alberta,T4T1B5,52.22629,-115.17695,247725.1578
2014,Alberta,T6P1X7,53.5417,-113.3917,1574539.798
2014,Manitoba,R2Y2M1,49.90933,-97.30489,106284
2014,Alberta,T0E0N1,53.50765,-114.55676,15096041.36
2014,Ontario,N0N1H0,42.8142,-82.4556,562633.683
2014,Newfoundland and Labrador,A1C1B6,46.475,-48.4794,642385.2034
2014,Ontario,P0T2W0,48.7965,-87.1039,141602.26
2014,Ontario,P7B6T7,48.3592,-89.2219,93735.621
2014,British Columbia,V1R4L8,49.10194,-117.71722,405296.3382
2014,Saskatchewan,S4P4K5,,,586376.97
2014,Nova Scotia,B0K 1X0,45.6202,-62.6498,1716867
2014,Nova Scotia,B3A 1H3,44.6764,-63.5961,906841
2014,Ontario,P0N1J0,48.767,-80.6764,119247.61
2014,Quebec,G8B5W2,48.5837,-71.6889,840246.4061
2014,Quebec,G7S4L2,48.25862,-71.10554,801340.147
2014,Quebec,J6N1W5,45.3079,-73.8947,10708.001
2014,Quebec,G5B2H3,50.0334,-66.791,976847.9618
2014,Quebec,G0A1S0,46.69426,-71.94787,469525.61
2014,Quebec,G7S4L2,48.4257,-71.1718,6559.5508
2014,Quebec,G9X3P8,47.45,-72.7917,218753.724
2014,Quebec,J0L1C0,45.8411,-73.2531,770083.91
2014,Quebec,G7B4G9,48.1821,-70.5536,563984.22
2014,Quebec,G7N1A2,48.3007,-71.1289,434141.721
2014,Quebec,G9N6W4,46.55861,-72.73972,9700.808
2014,Quebec,G7S4L2,48.4257,-71.1718,561218.185
2014,Ontario,N6L1K6,42.87645,-81.22841,117675.742
2014,Alberta,,54.9527,-119.1953,104184.1853
2014,Alberta,T0K1W0,49.3052,-114.0003,345937.0339
2014,Alberta,T7S1P9,54.1854,-116.2104,8026.5289
2014,Ontario,N9C4C8,42.28083,-83.08819,326079.1055
2014,Alberta,T8L2P4,53.7273,-113.1829,1152090.644
2014,Ontario,P8N2Z7,49.7831,-92.8472,82548.421
2014,Ontario,L1N7C1,43.8593,-78.9032,219240.526
2014,British Columbia,,59.56458,-121.05312,109061.273
2014,Alberta,T4C1A6,51.21776,-114.6431,92982.608
2014,Ontario,N8W5J5,42.2877,-82.9803,197913.8748
2014,Alberta,,54.69844,-110.7199,2741451.229
2014,Alberta,T0H4E0,59.0631,-118.8757,39189.3479
2014,Alberta,T8H2T3,53.5586,-113.368,95236.139
2014,Saskatchewan,S4A2W2,49.1418,-103.0019,108087.4289
2014,Saskatchewan,S9V0Z1,53.527,-109.3568,439299.9524
2014,New Brunswick,E2L4K9,45.2788,-66.0249,100372.711
2014,Ontario,P6A6W6,46.51549,-84.36908,50004.788
2014,Ontario,L2E6S4,43.1234,-79.1673,120550
2014,Saskatchewan,,53.50493,-109.5639,134733.6984
2014,British Columbia,V2N2K3,53.92282,-122.6906,157002.01
2014,Ontario,N0P1A0,42.314,-82.0557,492450
2014,Quebec,J5J2R7,45.7846,-73.906,70018.57499
2014,British Columbia,V4N0E8,49.14944,-122.75806,95656.1336
2014,Ontario,K0A2Z0,45.2347,-75.7674,121522.895
2014,Newfoundland and Labrador,A0R1B0,,,14571.087
2014,Ontario,N8Y4S5,42.3258,-83.0085,67980.12
2014,Alberta,T5V1L9,53.5841,-113.6144,77146.34
2014,Saskatchewan,,49.46997,-103.70775,70620.30756
2014,Newfoundland and Labrador,A1C1C2,46.7875,-48.015,419889.3731
2014,New Brunswick,E6G1W4,46.0111,-67.2265,92368.36
2014,Alberta,T4A 0P7,51.193,-113.941,141758.49
2014,Quebec,G9H4X6,46.3675,-72.4045,107110.9357
2014,Ontario,N1E1Z6,43.5742,-80.2323,80519.975
2014,Alberta,T7E1W1,53.0892,-116.8059,174406.8
2014,Ontario,N0N1G0,42.9011,-82.4461,460559.2523
2014,Alberta,T6S1H5,53.5592,-113.3487,1257393.049
2014,Ontario,N8M2X7,42.2556,-82.7795,157750
2014,Ontario,N0R1B0,42.0879,-82.8725,159416.35
2014,Ontario,L5P1B2,43.6682,-79.5984,61068.112
2014,Quebec,J0L1C0,45.8197,-73.2628,103485.2
2014,Quebec,J6S0A7,45.2639,-74.1546,152478.9855
2014,Alberta,T4H1T8,51.74218,-114.1347,119346.1869
2014,Ontario,L6T2J5,43.704,-79.72764,64836.749
2014,British Columbia,V0N2N0,50.23,-127.26,90270.0055
2014,Alberta,T4L2N4,52.3874,-113.6005,35162.0031
2014,Ontario,L5M2G6,43.6032,-79.6968,193775
2014,British Columbia,V0C1R0,58.8321,-121.38514,59158.1234
2014,British Columbia,V4N0E8,49.14944,-122.75806,44851.3549
2014,Northwest Territories,X1A2P8,64.49611,-110.27333,179241.48
2014,Alberta,T6B2X6,53.5277,-113.3926,656.28
2014,Manitoba,R2H3B4,49.928,-97.0192,1675.89
2014,Nova Scotia,B0H1L0,45.1652,-61.6251,69624.878
2014,British Columbia,V0K 1W0,50.47235,-121.02132,177792.5227
2014,New Brunswick,E2M3H1,45.262,-66.0924,96541.57
2014,Ontario,P7E0A3,48.3742,-89.2437,1034.08
2014,British Columbia,V0B2G0,49.952,-114.756,169604.1902
2014,Alberta,T9H5R3,56.4135,-110.95,4383777.74
2014,Alberta,T1V1M7,50.64675,-113.77599,82963.474
2014,Alberta,T2H2G7,51.0867,-114.0088,2065.35
2014,Nova Scotia,B3J3M8,43.0119,-59.9833,167638.52
2014,Alberta,t9n2g7,54.345,-110.3323,610717.0964
2014,Quebec,J3X1P7,45.7078,-73.4242,61985.184
2014,Ontario,P0M1S0,46.57722,-80.80292,116086.5663
2014,British Columbia,V0C1J0,55.3658,-121.7628,38407.9295
2014,British Columbia,V0C2W0,55.12583,-121.19748,32627.55466
2014,Quebec,J6V9T6,45.7326,-73.5346,295864
2014,Alberta,T7V1V5,53,-117,114223.7579
2014,Ontario,L1W3A3,43.8182,-79.0513,61865.914
2014,Alberta,T2P0B2,56.1135,-111.8293,232993.1869
2014,Ontario,N0N1H0,42.77,-82.75,638921.076
2014,Alberta,T9H3H5,57.3,-111.9,3692268.797
2014,Alberta,,55.52806,-110.8683,700014.5288
2014,Ontario,P5N2X7,49.3916,-82.4427,119318.11
2014,Manitoba,R0J1E0,50.25572,-99.86322,77890.557
2014,Alberta,,54.323,-110.25,190064.51
2014,Ontario,M4M3B9,43.64944,-79.33089,371370.19
2014,Alberta,T0P1J0,56.19361,-110.95042,503978.992
2014,Ontario,N0G2T0,44.3193,-81.5657,33921.0966
2014,Ontario,N9C0B9,42.2653,-83.0982,64005.494
2014,Alberta,T1A0B3,50.57415,-111.1788,76775.88
2014,Saskatchewan,S0L3J0,52.0063,-107.09157,76551.312
2014,Alberta,T6B2X6,53.51532,-113.39695,80089.852
2014,Alberta,T0L2C0,51.0598,-115.21,141252.1022
2014,Ontario,L8G3G7,43.1612,-79.5058,47815.48652
2014,Ontario,L3K5X7,42.92278,-79.24713,74025.19
2014,British Columbia,V0C2K0,56.145,-120.651,68498.0796
2014,Ontario,N0A1H0,43,-80,52080.3168
2014,Alberta,,53.58396,-116.843,56910.2121
2014,British Columbia,,56.583,-121.256,88962.381
2014,Ontario,P1B8G3,46.22781,-79.28078,127579.69
2014,British Columbia,V9E1J9,48.3212,-123.2747,91143.718
2014,Alberta,,50.63231,-111.02324,51912.17541
2014,British Columbia,V3M5R1,49.168,-122.9388,20956.4401
2014,British Columbia,V1M3H1,49.191,-122.661,64419.0874
2014,Alberta,T1J0P6,49.47331,-112.47621,67279.69
2014,Saskatchewan,S7M5V5,52.09923,-106.70651,90593.28922
2014,British Columbia,V4K3N2,49.099,-123.024,326023.0216
2014,Manitoba,R3E1X1,49.93123,-97.04538,61950
2014,Quebec,J0V1B0,45.7666,-74.61,180859.3102
2014,Alberta,,54.1068,-117.5167,86286.422
2014,Alberta,,54.35022,-119.4578,55718.3328
2014,Quebec,J1S2L9,45.5644,-71.979,97232.10216
2014,Ontario,N8Y2S7,42.32552,-83.00067,69840.258
2014,Alberta,,54.17119,-118.3291,67863.648
2014,Alberta,,55.47785,-119.0571,64138.871
2014,British Columbia,,58.68536,-121.31708,100960.583
2014,British Columbia,,55.30625,-120.0468,91839.62
2014,Ontario,M5H1L2,43.64828,-79.38596,109372.097
2014,Ontario,M5G1H9,43.65795,-79.38527,98576.398
2014,Alberta,T6A 2E9,53.56084,-113.41835,38398.68
2014,Ontario,P6A7B4,46.5197,-84.3594,1463961.378
2014,Alberta,T9N2J7,55.06952,-110.53644,2536548.283
2014,Ontario,P6A5K6,46.55183,-84.4148,34803.3842
2014,Ontario,L6J5C9,43.4838,-79.6673,83708.551
2014,Ontario,L6T0A8,43.7465,-79.6799,406234.258
2014,British Columbia,V3N4V3,49.1866,-122.9785,108681.142
2014,Ontario,N5P3T2,42.80494,-83.33338,159680.9541
2014,Ontario,K0E1T0,44.14512,-75.30012,90358.3071
2014,Alberta,T9V0R7,53.28812,-110.01941,93147.2534
2014,Alberta,T0H2Y0,58.45067,-119.2384,57963.2108
2014,Ontario,N5H2R9,42.78237,-80.97558,61603.62509
2014,Ontario,K7L4Z6,44.2159,-76.5553,90383.29532
2014,Ontario,M6M4Y4,43.69415,-79.50455,59642.25
2014,Ontario,L3K5V5,42.921,-79.255,71160.18594
2014,Alberta,,52.46302,-114.34689,68671.9182
2014,Alberta,,53.0414,-115.96111,70559.416
2014,Quebec,J8X4H3,45.4255,-75.70846,55789.407
2014,New Brunswick,E5C2K4,45.0906,-66.4636,51230.27
2014,Quebec,H1W2K3,45.5476,-73.53351,79693.871
2014,Alberta,T1G2C4,49.78976,-112.12446,69601.8572
2014,Quebec,J8H2C5,45.3634,-74.1457,45.5936
2014,Saskatchewan,S9X1V7,54.15,-108.333,76243.993
2014,Alberta,T2T6N9,55.6664,-110.714,835833.9743
2014,Alberta,T7S1N9,54.14338,-115.69587,63748.74
2014,Alberta,,52.22979,-114.3974,56816.93201
2014,Nova Scotia,B2H5E8,45.65243,-62.71653,77056.62
2014,Ontario,N0N1M0,42.84348,-82.42009,45791.8773
2014,Quebec,H3K1X6,45.474,-73.56129,75355.51
2014,British Columbia,V0C2W0,54.544,-120.572,97303.7105
2014,Alberta,,52.9404,-114.8323,72020.2381
2014,Alberta,,53.7539,-117.0888,122987.4969
2014,Saskatchewan,S0K0C0,51.9386,-106.084,124669.2234
2014,Quebec,J0K1B0,45.5747,-73.2812,60060.405
2014,Alberta,,50.67191,-110.0302,75964.9601
2014,Ontario,M5E1A3,43.385,-79.223,60058.425
2014,Quebec,J8H2C5,45.61292,-74.2461,270492.84
2014,Ontario,N1T1S6,43.368,-80.2738,3604.89926
2014,Ontario,N2J3Z4,43.4418,-80.5787,50705.22272
2014,Quebec,J0Y1H0,49.29,-76.09,1565.239
2014,Quebec,J0Y1H0,48.59,-75.46,320.419
2014,Quebec,J2K3G6,46.11599,-72.47588,78744.41
2014,Quebec,H3A1A4,45.5,-73.58,30488.649
2014,Quebec,H9X1S2,45.4,-73.94,4283.065
2014,Quebec,H2K2X3,45.5322,-73.5486,48527.20884
2014,Saskatchewan,S0K4L0,52.42815,-109.6222,74732.422
2014,Alberta,T0H3G0,55.8767,-119.3011,58203.4801
2014,British Columbia,V1J4H7,56.2278,-120.819,55247.2431
2014,British Columbia,V1J4H7,57.1733,-122.175,50054.463
2014,Ontario,N0N1G0,42,-82,264939.0639
2014,Alberta,,54.4233,-117.7604,47582.2353
2014,Alberta,T9H3H3,57.2297,-110.8325,4903185.165
2014,Alberta,T9H3E3,57.0033,-111.4661,8540052.199
2014,Ontario,N0N1M0,42.9294,-82.4381,158544.8002
2014,Alberta,,54.13591,-117.2418,49332.735
2014,Alberta,,53.85561,-117.38007,66958.312
2014,Saskatchewan,S0G 0G0,50.44213,-105.22224,67141.329
2014,Alberta,T0H1Z0,58.48152,-117.12964,52505.2101
2014,Ontario,N3H5K2,43.41307,-80.37388,69829.15
2014,Ontario,N7M5M1,,,801677
2014,Alberta,T6G2N7,53.54604,-113.4383,207505.7916
2014,Ontario,N9B3P4,42.3063,-83.0674,26312.27
2014,British Columbia,V1J1Z9,56.9561,-121.9156,52127.368
2014,Manitoba,R8N1P3,55.7138,-97.8561,78882.617
2014,Newfoundland and Labrador,A0P1C0,56.3325,-62.0985,84667.805
2014,Quebec,H1C1V3,45.4026,-73.3143,75559.191
2014,British Columbia,V0K1H0,50.79013,-121.32038,30407.991
2014,British Columbia,V2J 6A1,53.00666,-122.49816,53864.5618
2014,Alberta,T0E0B0,54.1427,-115.3587,40112.069
2014,Alberta,T7S1P6,54.09442,-115.7324,7497.2007
2014,Quebec,H1B5H6,45.6283,-73.5125,58388.0607
2014,Quebec,J9X5B6,48.2514,-79.0195,105431.893
2014,Ontario,M3J2X8,43.7747,-79.4857,2148.4779
2014,Quebec,G1J3V9,46.8318,-71.224,75254.85
2014,Quebec,G0A4J0,47.10965,-70.83735,19408
2014,Northwest Territories,,63.59166,-110.86667,109097
2014,Quebec,J3X1T3,45.7317,-73.4033,269329.9423
2014,Alberta,T9V 2B3,53.2838,-110.0319,55555.2575
2014,Nunavut,X0C0A0,65.0149,-96.0524,179859
2014,Alberta,T8V6Y9,55.0298,-118.744,12207.26
2014,Alberta,,53.30175,-112.4125,81242.85
2014,Ontario,M8V2B8,43.6056,-79.5002,25387.02907
2014,New Brunswick,E2L3T5,45.2125,-65.9781,17086.0359
2014,British Columbia,V6B2M1,49.278,-123.113,87883.121
2014,Ontario,P6A5K9,46.5065,-84.2602,2179.434944
2014,Ontario,N0N1G0,42.5245,-82.186,55847.2718
2014,Alberta,,56.11314,-111.71534,271789.5573
2014,Ontario,L3R8N4,43.8295,-79.3493,902.7112
2014,Alberta,,55.41239,-119.8364,70517.37
2014,Alberta,T0M0S0,51.3994,-114.0049,51136.048
2014,Ontario,N6B2S8,42.9829,-81.2384,46262.27
2014,Ontario,M3J2M6,43.7768,-79.4756,5313.98072
2014,Alberta,T0E0Y0,54.0066,-119.1055,96264.444
2014,British Columbia,V0L1N0,52.5508,-121.637,45389.67781
2014,Ontario,K0B1K0,45.6133,-74.705,82263.278
2014,British Columbia,,57.3382,-122.6722,47840.114
2014,Quebec,J5C1B4,45.4,-73.6,51685.7957
2014,Alberta,T2T6N9,55.66638,-110.71404,1193721.383
2014,Ontario,M1P2Z7,43.7749,-79.2648,57071.8669
2014,Ontario,L2V0A8,43.106,-79.1988,276548.91
2014,Saskatchewan,S0A3L0,50.47313,-101.54379,83349.29
2014,Ontario,K1A0M3,45.42097,-75.7078,42718.492
2014,Ontario,L3B3X4,42.964,-79.2737,59225
2014,Quebec,J0E2C0,45.27374,-72.4628,55426.53
2014,Saskatchewan,,51.873,-109.0399,126191.8
2014,Ontario,P6C5P4,46.5243,-84.4077,909.925071
2014,British Columbia,V1G4E7,55.958,-120.2026,70664.1024
2014,Alberta,,55.81539,-111.4444,400514.109
2014,Quebec,J2C6Y4,45.8761,-72.5447,15695.5663
2014,British Columbia,V0B2E0,49.91901,-115.764,54703.6087
2014,Ontario,P6C1L9,46.5297,-84.3688,105710.2652
2014,Ontario,N6A3K7,43.013,-81.274,46198.0933
2014,Ontario,L7G4S6,43.56156,-79.84551,310961.5852
2014,Ontario,M5S1A1,43.39339,-79.23509,86819.675
2014,Quebec,J1X5A8,45.2179,-72.148,55580
2014,British Columbia,V0C1J0,55.40133,-122.20436,11232.36541
2014,Alberta,T7E1S8,53.5917,-116.4233,15841.971
2014,Ontario,M3J1P3,43.77311,-79.49912,52195.62
2014,British Columbia,V1N3H9,49.3362,-117.7279,98956.9229
2014,Alberta,T9H4W1,57.24437,-111.51704,1016781.5
2014,Quebec,G9H2V8,46.3716,-72.3892,154748.501
2014,Saskatchewan,S0K2M0,51.8551,105.2147,82552.813
2014,British Columbia,,55.929,-120.894,154559.5103
2014,Alberta,,55.5541,-119.7554,77248.303
2014,Ontario,L6T5M5,43.697,-79.6826,78348.94
2014,Ontario,L7A1E9,43.7211,-79.8164,50280.07
2014,Alberta,,55.3405,-119.2185,79319.0408
2014,Quebec,J0Y 1Z0,48.1191,-78.11899,152065.29
2014,Alberta,T7P 2N9,54.41587,-114.17433,5425.038
2014,Alberta,,55.52445,-110.99769,607119.9237
2014,British Columbia,,59.47292,-122.33437,75586.201
2014,British Columbia,,55.58352,-120.1806,58397.105
2014,Ontario,N5Y5R6,43,-81.11,3237.57
2014,British Columbia,V0L1P0,52.531,-122.286,103980.7048
2014,Ontario,K0L 1Z0,44.442017,-77.82546,26261.76858
2014,Quebec,H4C1V9,45.4622,-73.60794,44279.8
2014,Alberta,T1A 7H1,50.0797,-110.728,358256.058
2014,Saskatchewan,S0A 3W0,50.3554,-101.5056,67252.173
2014,Quebec,J1C0E6,45.4807,-71.9541,9733.668
2014,Alberta,,53.7683,-116.9154,72162.93896
2014,Ontario,L9T 5H3,43.5332,-79.8874,89382.4612
2014,Quebec,J9Z2X6,48.8061,-79.2277,1931.96
2014,Alberta,T7A 1S3,53.20626,-114.98381,2974.85258
2014,Ontario,L4K 2L8,43.78783,-79.4752,450.691
2014,Ontario,L4K 1Y6,43.80355,-79.50016,2031.445
2014,Alberta,T3N1B6,50.94,-113.94,17365
2014,Ontario,L9R1A2,44.1486,-79.8408,59628.687
2014,Saskatchewan,S0M 3A0,53.21062,-109.36673,245844.504
2014,British Columbia,v0c9A9,55.51558,-120.13098,87370.4697
2014,Alberta,,54.38681,-118.77192,83530.093
2014,Saskatchewan,S7K3N9,52.0904,-106.8741,59483.925
2014,Saskatchewan,S7K3L6,52.117,-106.6609,68570.28
2014,Ontario,M9L2T2,43.7689,-79.5371,2085.189
2014,Quebec,G0X2P0,46.4332,-72.7438,108711.534
2014,Quebec,G0X 1C0,46.43085,-72.41599,53817.126
2014,Saskatchewan,,52.75763,-108.27895,120928.2
2014,Quebec,G0G1J0,52.505,-67.17,80428.726
2014,Alberta,,56.88079,-112.24273,140498.881
2014,Ontario,M9W5B1,43.7043,-79.5877,742.9435
2014,British Columbia,,56.237,-122.097,69150.6861
2014,Alberta,T0H1P0,54.5247,-116.7943,60713.73118
2014,Alberta,T2N1N4,51.0749,-114.1387,66129.44
2014,Saskatchewan,S7N5A2,52.1299,-106.6313,54254.026
2014,Ontario,L3Y 4V9,44.4,-79.31,44126.8711
2014,Quebec,J0K 3L0,46.05983,-73.25761,73827.745
2014,Alberta,,56.79043,-112.09594,17441.581
2014,British Columbia,,59.80625,-122.71563,29362.587
2014,Alberta,,55.9935,-113.4805,61741.1643
2014,Alberta,,55.34272,-111.02913,414773.0403
2014,Quebec,J0A1B0,45.8588,-72.0745,56662.1137
2014,Alberta,T3R 1R8,51.1543,-114.18442,54620
2014,Nova Scotia,,43.81271,-60.68836,222973.379
2014,Saskatchewan,S0M 2G0,53.60441,-109.44918,117560.847
2014,Alberta,,57.39692,-111.07162,1249968.775
2014,Quebec,J1C0E6,45.4808,-71.9519,35572.839
2014,Saskatchewan,S9A 3L8,52.68323,-108.17154,740513.174
2014,Quebec,G7H 5B1,48.2195,-71.056,85854.536
2014,British Columbia,V1G 4E7,55.79366,-120.524,93211.9446
2014,British Columbia,V0C 1R0,59.20136,-121.58177,529666.0725
2014,Quebec,J7T 1L8,,,53061.7333
2014,Ontario,N0M2S0,42.97985,-81.87146,85503.75
2014,British Columbia,,59.8021,-122.5656,64379.86917
2014,Ontario,,50.0171,-79.70393,141527.9256
2014,British Columbia,,56.002,-120.444,80499.578
2014,Alberta,,54.6016,-116.62573,22699.35147
2014,Alberta,,54.44886,-116.90932,29600.54565
2014,Alberta,,54.37946,-117.28577,16325.1034
2014,Alberta,,55.76852,-119.77493,97568.94738
2014,Alberta,T9N 2H4,53.61542,-110.89426,70615.8327
2014,Alberta,T0H3S0,55.3359,-119.223,52208.503
2014,Saskatchewan,,49.622,-103.0517,51854.2198
2014,Alberta,,55.51704,-110.95233,135368.0179
2014,Alberta,T3S 0A2,50.96978,-113.88251,61749.688
2014,Saskatchewan,,53.40078,-109.43664,96411.9467
2014,Alberta,,56.33537,-113.41986,79844.215
2014,Quebec,J3R3M8,46.045,-73.1239,54605.1061
2014,Saskatchewan,S0K0Z0,51.9333,-105.7638,54018
2014,British Columbia,,59.4229,-122.0781,52920.0047
2014,British Columbia,V1V1V1,49.575,-125.583,24585.42751
2014,Alberta,,54.44881,-118.60772,104503.454
2014,Alberta,,53.81251,-113.1276,63403.0488
2014,Alberta,,53.97192,-117.29343,71424.826
2014,Alberta,,53.6229,-116.79923,46047.22293
2014,Quebec,G7S 0C9,48.43176,-71.15907,103932.8281
2014,British Columbia,,55.962,-121.075,99154.357
2014,Alberta,,53.30683,-116.93588,68681.305
2014,British Columbia,,55.95747,-120.37373,51553.0834
2014,Alberta,,55.7277,-119.0032,52986.683
2014,Alberta,,54.35779,-118.889,50734.087
2014,Alberta,,53.85773,-117.3846,76069.531
2014,Quebec,G9H 2Y8,46.38806,-72.37667,40030.938
2014,British Columbia,,56.3236,-120.9973,50296.956
2014,Alberta,,55.80864,-119.68444,99737.786
2014,Alberta,T1R1C6,50.5976,-111.8818,238690.2414
2014,Saskatchewan,S0K0Y0,51.9978,-106.385,57863.35
2014,Quebec,G6B2C3,45.5846,-70.8673,148948.9235
2014,Yukon Territory,Y0A 1C0,60.06645,-128.72136,12230.313
2014,Alberta,T1V1P4,50.5837,-113.8711,55400.73935
2014,Alberta,T2N2T9,51.0651,-114.1305,58103.9421
2014,Quebec,H3B1X9,61.56159,-73.42954,64157.91
2014,Ontario,L2E 6S4,43.81398,-79.73137,65802.5
2014,Quebec,G7S4L2,48.4257,-71.1718,561218.185
2014,Quebec,J1S2L9,45.5605,-71.976,9554
2014,Quebec,H1Z 4N1,45.56015,-73.62109,93114.926
2013,Quebec,G8B5W2,48.56346,-71.65593,82273.6
2013,Quebec,J0L1C0,45.838,-73.2475,158056.1299
2013,Alberta,T4A2G7,,,273189.5144
2013,Ontario,K0H1G0,44.2095,-76.7246,331480.81
2013,Alberta,T0A2W0,53.847,-113.093,1269191.238
2013,Alberta,T6P1Y3,53.5321,-113.3683,255857.959
2013,Alberta,T2P3H5,,,577518.2435
2013,Alberta,T0A0M0,54.9166,-112.85,167426.838
2013,British Columbia,V8C2H2,54.006,-128.734,800463.249
2013,Ontario,P6A7B4,46.5197,-84.3594,2776099.581
2013,Quebec,G4R5M9,50.15,-60.45,1107860.261
2013,Quebec,G4Z2L6,49.25377,-68.14879,761468.2809
2013,Quebec,G9H 2T7,46.3829,-72.3874,813568.3824
2013,Alberta,T6B3H1,,,211965.078
2013,Alberta,T0B1N0,52.4629,-112.128,4426235.276
2013,New Brunswick,E2J1B4,45.27434,-66.0274,670761
